inf;9.920491241108619462e+00;inf;1.549560547664345123e+01;inf;inf;4.082065456604483167e+00
inf;inf;6.993956836575803138e+00;inf;inf;inf;inf
inf;inf;inf;8.178934275864277126e+00;4.237152605415754003e+00;inf;inf
inf;inf;1.358297157834511637e+01;inf;1.238096465600296270e+01;inf;inf
inf;1.266703854560357279e+01;inf;4.316175095567619024e+00;inf;7.805629218170144767e+00;inf
inf;inf;inf;inf;1.282821221268581269e+01;inf;1.091931763222489771e+01
0.000000000000000000e+00;inf;inf;1.519142349081939791e+01;inf;8.369925273601229065e+00;inf
