inf;6.737239463540283246e+00;1.504692923189836229e+01;1.515922716011941240e+01;inf;inf;inf
inf;inf;9.863986692511826249e+00;inf;inf;inf;inf
inf;4.304227315371955243e+00;inf;7.700092199565427897e+00;inf;1.549583241456139859e+01;inf
inf;inf;1.638854644964666818e+01;inf;8.777327303220761934e+00;1.198144836449650619e+01;inf
inf;1.513177111476984038e+01;4.300277320876833898e+00;9.419924832370023537e+00;inf;8.644524527935596225e+00;inf
inf;inf;inf;4.866075954991043950e+00;5.927665677870743721e+00;inf;6.200886779016469674e+00
0.000000000000000000e+00;1.273174356656229733e+01;1.152115183401682508e+01;inf;1.069971137245489601e+01;7.680264649491345352e+00;inf
