inf;7.234107183619683745e+00;inf;inf;inf;inf;inf
inf;inf;1.266531708803264777e+01;1.127286197333461715e+01;inf;4.217464946844048157e+00;inf
inf;1.011315613934747404e+01;inf;1.092075351017287765e+01;4.096849249760863287e+00;4.498909163681130252e+00;1.535173204412531156e+01
inf;inf;5.908914517551481005e+00;inf;8.192542929225318460e+00;1.138431673840686464e+01;inf
inf;1.153636241318991829e+01;inf;1.274091658475198052e+01;inf;7.961949186657005129e+00;inf
inf;inf;1.573736463756241832e+01;1.503258651492963871e+01;1.336404126512324986e+01;inf;8.934184948397149384e+00
0.000000000000000000e+00;inf;inf;inf;4.643194578838891751e+00;1.774213173793312848e+01;inf
