inf;1.334490480762027076e+01;4.860483001007334103e+00;4.507050600206423674e+00;4.511090895067732198e+00;4.276403125836203856e+00
inf;inf;1.086804318179127549e+01;inf;inf;1.022579202334093118e+01
inf;9.706527940038752078e+00;inf;1.197663189850279863e+01;inf;inf
inf;1.596279621815830296e+01;3.097796308289263223e+00;inf;5.537331302579066694e+00;inf
inf;inf;inf;1.306448118560793326e+01;inf;1.130972842400452372e+01
0.000000000000000000e+00;inf;inf;inf;9.053752399696492148e+00;inf
