inf;1.047887156784251061e+01;1.503958399516988109e+01;1.044447228705832842e+01;inf;inf;inf
inf;inf;7.781191561314368954e+00;1.141217549453221025e+01;1.579071892790919662e+01;1.074012393006100829e+01;inf
inf;2.287231822596595521e+00;inf;8.619334409487683146e+00;inf;inf;inf
inf;inf;1.218509738177798951e+01;inf;9.893187755215562262e+00;1.255576814767980487e+01;1.545161170470789536e+01
inf;inf;inf;inf;inf;1.406001237531379822e+01;inf
inf;inf;inf;inf;1.612148709943079083e+01;inf;1.588251269154161527e+01
0.000000000000000000e+00;inf;inf;inf;4.289402225313112993e+00;4.759838062099351674e+00;inf
