inf;9.776342459547327834e+00;inf;1.508263061971418040e+01;inf;inf;inf
inf;inf;6.407729897949414166e+00;inf;4.488833115708457555e+00;inf;inf
inf;1.146153623413110978e+01;inf;1.305875076896748155e+01;1.521875768765780634e+01;inf;inf
inf;inf;8.402769913134129354e+00;inf;1.054991517008640933e+01;inf;inf
inf;inf;4.795747603510593926e+00;6.387430069398568833e+00;inf;9.553511926309436575e+00;inf
inf;inf;4.410283642256035641e+00;inf;3.593797070081022227e+00;inf;9.713232110505915173e+00
0.000000000000000000e+00;inf;inf;inf;inf;1.297010696429443399e+01;inf
