inf;1.116947506041687888e+01;inf;1.039798671100036209e+01;inf
inf;inf;7.966749858177289312e+00;inf;inf
inf;1.558095917231627325e+01;inf;1.322406961115242652e+01;1.128691500053382057e+01
inf;inf;1.264708171197261244e+01;inf;5.735835731760814404e+00
0.000000000000000000e+00;1.111857235111629905e+01;inf;1.682360291981640543e+01;inf
